timestamp,game_round,map,latency,killer_id,victim_id,killer_ip,victim_ip,player_id,player_ip,suicide_count,deaths_total,killed_by_Player_1022.0,killed_Player_1022.0,killed_by_Player_1.0,killed_Player_1.0,killed_by_Player_2.0,killed_Player_2.0,killed_by_Player_0.0,killed_Player_0.0,killed_by_Player_3.0,killed_Player_3.0
2024-09-05 12:28:38,11.0,aggressor,50.0,2.0,0.0,Player_138.25.249.94,Player_138.25.249.93,2.0,Player_138.25.249.94,2,4,0,0,3,0,1,0,0,1,0,1
2024-09-05 12:29:27,11.0,aggressor,50.0,2.0,0.0,Player_138.25.249.94,Player_138.25.249.93,2.0,Player_138.25.249.94,4,5,0,0,3,0,2,0,0,2,0,2
2024-09-05 12:30:15,11.0,aggressor,50.0,2.0,0.0,Player_138.25.249.94,Player_138.25.249.93,2.0,Player_138.25.249.94,6,6,0,0,3,0,3,0,0,3,0,3
2024-09-05 12:30:57,11.0,aggressor,50.0,2.0,0.0,Player_138.25.249.94,Player_138.25.249.93,2.0,Player_138.25.249.94,8,7,0,0,3,1,4,0,0,4,0,3
2024-09-05 12:32:51,11.0,aggressor,50.0,2.0,0.0,Player_138.25.249.94,Player_138.25.249.93,2.0,Player_138.25.249.94,10,8,0,0,3,2,5,0,0,5,0,3
2024-09-05 12:30:16,11.0,aggressor,50.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,7,7,0,0,0,1,1,0,6,3,0,3
2024-09-05 12:32:48,11.0,aggressor,50.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,9,8,0,0,0,2,2,0,6,4,0,3
2024-09-05 12:28:36,11.0,aggressor,50.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,1,13,0,0,4,0,1,0,8,0,0,1
2024-09-05 12:29:07,11.0,aggressor,50.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,3,14,0,0,4,0,2,0,8,1,0,2
2024-09-05 12:30:12,11.0,aggressor,50.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,5,15,0,0,4,0,3,0,8,2,0,3
2024-09-05 12:32:53,11.0,aggressor,50.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,11,16,0,0,4,2,4,0,8,5,0,4
