timestamp,game_round,map,latency,killer_id,victim_id,killer_ip,victim_ip,player_id,player_ip,suicide_count,deaths_total,killed_by_Player_1022.0,killed_Player_1022.0,killed_by_Player_1.0,killed_Player_1.0,killed_by_Player_2.0,killed_Player_2.0,killed_by_Player_0.0,killed_Player_0.0,killed_by_Player_3.0,killed_Player_3.0
2024-09-05 12:04:57,6.0,wrackdm17,0.0,2.0,0.0,Player_138.25.249.94,Player_138.25.249.93,2.0,Player_138.25.249.94,5,3,1,0,1,3,1,3,0,1,0,1
2024-09-05 12:02:18,6.0,wrackdm17,0.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,1,4,2,0,0,1,1,0,1,0,0,0
2024-09-05 12:04:15,6.0,wrackdm17,0.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,2,5,2,0,0,2,2,1,1,0,0,0
2024-09-05 12:04:47,6.0,wrackdm17,0.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,3,6,2,0,0,3,3,2,1,0,0,0
2024-09-05 12:03:28,6.0,wrackdm17,0.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,1,4,1,0,2,1,0,1,1,0,0,0
2024-09-05 12:04:31,6.0,wrackdm17,0.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,2,5,2,0,2,2,0,2,1,0,0,0
2024-09-05 12:04:50,6.0,wrackdm17,0.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,3,6,3,0,2,3,0,3,1,0,0,0
2024-09-05 12:05:58,6.0,wrackdm17,0.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,6,7,4,0,2,3,0,4,1,1,0,2
2024-09-05 12:04:57,6.0,wrackdm17,0.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,4,4,0,0,1,3,1,3,2,0,0,1
2024-09-05 12:05:49,6.0,wrackdm17,0.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,6,5,0,0,1,3,2,3,2,1,0,2
