timestamp,game_round,map,latency,killer_id,victim_id,killer_ip,victim_ip,player_id,player_ip,suicide_count,deaths_total,killed_by_Player_1022.0,killed_Player_1022.0,killed_by_Player_1.0,killed_Player_1.0,killed_by_Player_2.0,killed_Player_2.0,killed_by_Player_0.0,killed_Player_0.0,killed_by_Player_3.0,killed_Player_3.0
2024-09-05 12:00:10,5.0,aggressor,0.0,1.0,0.0,Player_138.25.249.38,Player_138.25.249.93,1.0,Player_138.25.249.38,9,2,0,0,1,1,0,3,1,1,0,4
2024-09-05 12:00:42,5.0,aggressor,0.0,1.0,0.0,Player_138.25.249.38,Player_138.25.249.93,1.0,Player_138.25.249.38,13,3,0,0,2,1,0,5,1,2,0,5
2024-09-05 12:00:59,5.0,aggressor,0.0,1.0,0.0,Player_138.25.249.38,Player_138.25.249.93,1.0,Player_138.25.249.38,14,4,0,0,3,1,0,5,1,3,0,5
2024-09-05 12:01:10,5.0,aggressor,0.0,1.0,0.0,Player_138.25.249.38,Player_138.25.249.93,1.0,Player_138.25.249.38,15,5,0,0,4,1,0,5,1,4,0,5
2024-09-05 11:58:06,5.0,aggressor,0.0,1.0,1.0,Player_138.25.249.38,Player_138.25.249.38,1.0,Player_138.25.249.38,4,5,0,0,1,1,0,1,4,0,0,2
2024-09-05 11:57:21,5.0,aggressor,0.0,1.0,2.0,Player_138.25.249.38,Player_138.25.249.94,1.0,Player_138.25.249.38,1,6,0,0,1,0,0,1,5,0,0,0
2024-09-05 11:59:07,5.0,aggressor,0.0,1.0,2.0,Player_138.25.249.38,Player_138.25.249.94,1.0,Player_138.25.249.38,5,7,0,0,2,1,0,2,5,0,0,2
2024-09-05 11:59:51,5.0,aggressor,0.0,1.0,2.0,Player_138.25.249.38,Player_138.25.249.94,1.0,Player_138.25.249.38,6,8,0,0,3,1,0,3,5,0,0,2
2024-09-05 12:00:12,5.0,aggressor,0.0,1.0,2.0,Player_138.25.249.38,Player_138.25.249.94,1.0,Player_138.25.249.38,10,9,0,0,4,1,0,4,5,1,0,4
2024-09-05 12:00:25,5.0,aggressor,0.0,1.0,2.0,Player_138.25.249.38,Player_138.25.249.94,1.0,Player_138.25.249.38,11,10,0,0,5,1,0,5,5,1,0,4
2024-09-05 12:01:37,5.0,aggressor,0.0,1.0,2.0,Player_138.25.249.38,Player_138.25.249.94,1.0,Player_138.25.249.38,16,11,0,0,6,1,0,6,5,4,0,5
2024-09-05 11:57:45,5.0,aggressor,0.0,1.0,3.0,Player_138.25.249.38,Player_138.25.249.81,1.0,Player_138.25.249.38,2,3,0,0,1,0,0,1,2,0,0,1
2024-09-05 11:58:06,5.0,aggressor,0.0,1.0,3.0,Player_138.25.249.38,Player_138.25.249.81,1.0,Player_138.25.249.38,3,4,0,0,2,0,0,1,2,0,0,2
2024-09-05 12:00:01,5.0,aggressor,0.0,1.0,3.0,Player_138.25.249.38,Player_138.25.249.81,1.0,Player_138.25.249.38,7,5,0,0,3,1,0,3,2,0,0,3
2024-09-05 12:00:09,5.0,aggressor,0.0,1.0,3.0,Player_138.25.249.38,Player_138.25.249.81,1.0,Player_138.25.249.38,8,6,0,0,4,1,0,3,2,0,0,4
2024-09-05 12:00:26,5.0,aggressor,0.0,1.0,3.0,Player_138.25.249.38,Player_138.25.249.81,1.0,Player_138.25.249.38,12,7,0,0,5,1,0,5,2,1,0,5
