timestamp,game_round,map,latency,killer_id,victim_id,killer_ip,victim_ip,player_id,player_ip,suicide_count,deaths_total,killed_by_Player_1022.0,killed_Player_1022.0,killed_by_Player_1.0,killed_Player_1.0,killed_by_Player_2.0,killed_Player_2.0,killed_by_Player_0.0,killed_Player_0.0,killed_by_Player_3.0,killed_Player_3.0
2024-09-05 12:25:52,10.0,wrackdm17,100.0,2.0,0.0,Player_138.25.249.94,Player_138.25.249.93,2.0,Player_138.25.249.94,5,7,1,0,5,1,1,2,0,1,0,3
2024-09-05 12:24:41,10.0,wrackdm17,100.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,4,4,1,0,0,1,1,2,2,0,0,3
2024-09-05 12:26:53,10.0,wrackdm17,100.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,6,5,1,0,0,2,2,3,2,1,0,3
2024-09-05 12:27:12,10.0,wrackdm17,100.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,7,6,1,0,0,3,3,3,2,1,0,3
2024-09-05 12:23:41,10.0,wrackdm17,100.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,1,2,1,0,0,0,0,1,1,0,0,1
2024-09-05 12:24:35,10.0,wrackdm17,100.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,3,3,2,0,0,0,0,2,1,0,0,3
2024-09-05 12:26:24,10.0,wrackdm17,100.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,5,4,3,0,0,1,0,3,1,1,0,3
2024-09-05 12:23:13,10.0,wrackdm17,100.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,1,4,0,0,1,0,1,0,2,0,0,1
2024-09-05 12:23:55,10.0,wrackdm17,100.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,2,5,0,0,1,0,2,1,2,0,0,2
2024-09-05 12:24:28,10.0,wrackdm17,100.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,3,6,0,0,1,0,3,1,2,0,0,3
