timestamp,game_round,map,latency,killer_id,victim_id,killer_ip,victim_ip,player_id,player_ip,suicide_count,deaths_total,killed_by_Player_1022.0,killed_Player_1022.0,killed_by_Player_1.0,killed_Player_1.0,killed_by_Player_2.0,killed_Player_2.0,killed_by_Player_0.0,killed_Player_0.0,killed_by_Player_3.0,killed_Player_3.0
2024-09-05 12:23:50,10.0,wrackdm17,100.0,3.0,0.0,Player_138.25.249.81,Player_138.25.249.93,3.0,Player_138.25.249.81,1,8,1,0,5,0,1,0,0,1,1,0
2024-09-05 12:26:16,10.0,wrackdm17,100.0,3.0,0.0,Player_138.25.249.81,Player_138.25.249.93,3.0,Player_138.25.249.81,7,9,1,0,5,4,1,1,0,2,2,1
2024-09-05 12:26:57,10.0,wrackdm17,100.0,3.0,0.0,Player_138.25.249.81,Player_138.25.249.93,3.0,Player_138.25.249.81,9,10,1,0,5,4,1,1,0,3,3,2
2024-09-05 12:27:26,10.0,wrackdm17,100.0,3.0,0.0,Player_138.25.249.81,Player_138.25.249.93,3.0,Player_138.25.249.81,11,11,1,0,5,5,1,1,0,4,4,2
2024-09-05 12:25:08,10.0,wrackdm17,100.0,3.0,1.0,Player_138.25.249.81,Player_138.25.249.38,3.0,Player_138.25.249.81,3,7,1,0,0,1,3,1,2,1,1,0
2024-09-05 12:25:20,10.0,wrackdm17,100.0,3.0,1.0,Player_138.25.249.81,Player_138.25.249.38,3.0,Player_138.25.249.81,4,8,1,0,0,2,3,1,2,1,2,1
2024-09-05 12:25:46,10.0,wrackdm17,100.0,3.0,1.0,Player_138.25.249.81,Player_138.25.249.38,3.0,Player_138.25.249.81,5,9,1,0,0,3,3,1,2,1,3,1
2024-09-05 12:26:11,10.0,wrackdm17,100.0,3.0,1.0,Player_138.25.249.81,Player_138.25.249.38,3.0,Player_138.25.249.81,6,10,1,0,0,4,3,1,2,1,4,1
2024-09-05 12:27:22,10.0,wrackdm17,100.0,3.0,1.0,Player_138.25.249.81,Player_138.25.249.38,3.0,Player_138.25.249.81,10,11,1,0,0,5,3,1,2,3,5,2
2024-09-05 12:24:10,10.0,wrackdm17,100.0,3.0,2.0,Player_138.25.249.81,Player_138.25.249.94,3.0,Player_138.25.249.81,2,5,3,0,0,0,0,1,1,1,1,0
2024-09-05 12:25:11,10.0,wrackdm17,100.0,1022.0,3.0,<world>,Player_138.25.249.81,3.0,Player_138.25.249.81,3,7,1,0,1,1,3,1,2,1,0,1
2024-09-05 12:26:42,10.0,wrackdm17,100.0,3.0,3.0,Player_138.25.249.81,Player_138.25.249.81,3.0,Player_138.25.249.81,8,8,1,0,1,4,3,1,2,2,1,2
