timestamp,game_round,map,latency,killer_id,victim_id,killer_ip,victim_ip,player_id,player_ip,suicide_count,deaths_total,killed_by_Player_1022.0,killed_Player_1022.0,killed_by_Player_1.0,killed_Player_1.0,killed_by_Player_2.0,killed_Player_2.0,killed_by_Player_0.0,killed_Player_0.0,killed_by_Player_3.0,killed_Player_3.0
2024-09-05 12:48:17,14.0,wrackdm17,150.0,2.0,0.0,Player_138.25.249.94,Player_138.25.249.93,2.0,Player_138.25.249.94,3,3,0,0,2,1,1,2,0,1,0,1
2024-09-05 12:49:25,14.0,wrackdm17,150.0,2.0,0.0,Player_138.25.249.94,Player_138.25.249.93,2.0,Player_138.25.249.94,6,4,0,0,2,1,2,2,0,2,0,3
2024-09-05 12:44:17,14.0,wrackdm17,150.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,1,7,0,0,0,1,1,0,6,0,0,0
2024-09-05 12:50:21,14.0,wrackdm17,150.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,7,8,0,0,0,2,2,4,6,2,0,3
2024-09-05 12:50:51,14.0,wrackdm17,150.0,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,8,9,0,0,0,3,3,4,6,2,0,3
2024-09-05 12:45:15,14.0,wrackdm17,150.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,1,8,1,0,2,1,0,1,5,0,0,0
2024-09-05 12:47:24,14.0,wrackdm17,150.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,2,9,2,0,2,1,0,2,5,0,0,1
2024-09-05 12:49:49,14.0,wrackdm17,150.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,6,10,3,0,2,1,0,3,5,2,0,3
2024-09-05 12:49:59,14.0,wrackdm17,150.0,1022.0,2.0,<world>,Player_138.25.249.94,2.0,Player_138.25.249.94,6,11,4,0,2,1,0,4,5,2,0,3
2024-09-05 12:47:17,14.0,wrackdm17,150.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,2,7,0,0,2,1,1,1,4,0,0,1
2024-09-05 12:48:29,14.0,wrackdm17,150.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,4,8,0,0,2,1,2,2,4,1,0,2
2024-09-05 12:49:15,14.0,wrackdm17,150.0,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,5,9,0,0,2,1,3,2,4,1,0,3
