timestamp,game_round,map,latency,killer_id,victim_id,killer_ip,victim_ip,player_id,player_ip,suicide_count,deaths_total,killed_by_Player_1022.0,killed_Player_1022.0,killed_by_Player_1.0,killed_Player_1.0,killed_by_Player_2.0,killed_Player_2.0,killed_by_Player_0.0,killed_Player_0.0,killed_by_Player_3.0,killed_Player_3.0
2024-09-05 12:14:39,8.0,wrackdm17,200.0,1022.0,0.0,<world>,Player_138.25.249.93,0.0,Player_138.25.249.93,7,1,1,0,0,2,0,4,0,1,0,1
2024-09-05 12:15:11,8.0,wrackdm17,200.0,1022.0,0.0,<world>,Player_138.25.249.93,0.0,Player_138.25.249.93,8,2,2,0,0,3,0,4,0,2,0,1
2024-09-05 12:12:39,8.0,wrackdm17,200.0,0.0,1.0,Player_138.25.249.93,Player_138.25.249.38,0.0,Player_138.25.249.93,1,1,0,0,0,1,0,0,1,0,0,0
2024-09-05 12:13:07,8.0,wrackdm17,200.0,0.0,1.0,Player_138.25.249.93,Player_138.25.249.38,0.0,Player_138.25.249.93,4,2,0,0,0,2,0,1,2,0,0,1
2024-09-05 12:15:04,8.0,wrackdm17,200.0,0.0,1.0,Player_138.25.249.93,Player_138.25.249.38,0.0,Player_138.25.249.93,8,3,0,0,0,3,0,4,3,1,0,1
2024-09-05 12:15:59,8.0,wrackdm17,200.0,0.0,1.0,Player_138.25.249.93,Player_138.25.249.38,0.0,Player_138.25.249.93,9,4,0,0,0,4,0,4,4,2,0,1
2024-09-05 12:16:48,8.0,wrackdm17,200.0,0.0,1.0,Player_138.25.249.93,Player_138.25.249.38,0.0,Player_138.25.249.93,12,5,0,0,0,5,0,4,5,2,0,3
2024-09-05 12:12:51,8.0,wrackdm17,200.0,0.0,2.0,Player_138.25.249.93,Player_138.25.249.94,0.0,Player_138.25.249.93,2,1,0,0,0,1,0,1,1,0,0,0
2024-09-05 12:14:13,8.0,wrackdm17,200.0,0.0,2.0,Player_138.25.249.93,Player_138.25.249.94,0.0,Player_138.25.249.93,5,2,0,0,0,2,0,2,2,0,0,1
2024-09-05 12:14:21,8.0,wrackdm17,200.0,0.0,2.0,Player_138.25.249.93,Player_138.25.249.94,0.0,Player_138.25.249.93,6,3,0,0,0,2,0,3,3,0,0,1
2024-09-05 12:14:32,8.0,wrackdm17,200.0,0.0,2.0,Player_138.25.249.93,Player_138.25.249.94,0.0,Player_138.25.249.93,7,4,0,0,0,2,0,4,4,0,0,1
2024-09-05 12:13:00,8.0,wrackdm17,200.0,0.0,3.0,Player_138.25.249.93,Player_138.25.249.81,0.0,Player_138.25.249.93,3,1,0,0,0,1,0,1,1,0,0,1
2024-09-05 12:16:12,8.0,wrackdm17,200.0,0.0,3.0,Player_138.25.249.93,Player_138.25.249.81,0.0,Player_138.25.249.93,10,2,0,0,0,4,0,4,2,2,0,2
2024-09-05 12:16:41,8.0,wrackdm17,200.0,0.0,3.0,Player_138.25.249.93,Player_138.25.249.81,0.0,Player_138.25.249.93,11,3,0,0,0,4,0,4,3,2,0,3
2024-09-05 12:17:00,8.0,wrackdm17,200.0,0.0,3.0,Player_138.25.249.93,Player_138.25.249.81,0.0,Player_138.25.249.93,13,4,0,0,0,5,0,4,4,2,0,4
