timestamp,game_round,map,latency,killer_id,victim_id,killer_ip,victim_ip,player_id,player_ip,suicide_count,deaths_total,killed_by_Player_1022.0,killed_Player_1022.0,killed_by_Player_1.0,killed_Player_1.0,killed_by_Player_2.0,killed_Player_2.0,killed_by_Player_0.0,killed_Player_0.0,killed_by_Player_3.0,killed_Player_3.0
2024-09-05 11:53:14,2.0,aggressor,,2.0,0.0,Player_138.25.249.94,Player_138.25.249.93,2.0,Player_138.25.249.94,2,3,0,0,2,1,1,0,0,1,0,0
2024-09-05 11:53:14,2.0,aggressor,,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,1,7,0,0,0,1,3,0,3,0,1,0
2024-09-05 11:53:14,2.0,aggressor,,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,4,8,0,0,0,2,4,0,3,1,1,1
2024-09-05 11:53:14,2.0,aggressor,,3.0,1.0,Player_138.25.249.81,Player_138.25.249.38,2.0,Player_138.25.249.94,4,9,0,0,0,3,4,0,3,1,2,1
2024-09-05 11:53:14,2.0,aggressor,,2.0,1.0,Player_138.25.249.94,Player_138.25.249.38,2.0,Player_138.25.249.94,7,10,0,0,0,4,5,0,3,1,2,4
2024-09-05 11:53:14,2.0,aggressor,,3.0,2.0,Player_138.25.249.81,Player_138.25.249.94,2.0,Player_138.25.249.94,7,6,0,0,3,4,1,1,1,1,1,4
2024-09-05 11:53:14,2.0,aggressor,,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,3,7,0,0,1,1,4,0,1,1,1,1
2024-09-05 11:53:14,2.0,aggressor,,0.0,3.0,Player_138.25.249.93,Player_138.25.249.81,2.0,Player_138.25.249.94,4,8,0,0,1,3,4,0,2,1,1,2
2024-09-05 11:53:14,2.0,aggressor,,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,5,9,0,0,1,3,5,0,2,1,1,3
2024-09-05 11:53:14,2.0,aggressor,,2.0,3.0,Player_138.25.249.94,Player_138.25.249.81,2.0,Player_138.25.249.94,6,10,0,0,1,3,6,0,2,1,1,4
