timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_<world>,killed_<world>,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94
2024-09-05 02:23:13,10,wrackdm17,100.0,Player_138.25.249.94,Player_138.25.249.81,Player_138.25.249.94,0,1,0,0,0,0,0,1,0,0,1,0
2024-09-05 02:23:41,10,wrackdm17,100.0,<world>,Player_138.25.249.94,Player_138.25.249.94,0,1,1,0,0,0,0,1,0,0,0,1
2024-09-05 02:23:55,10,wrackdm17,100.0,Player_138.25.249.94,Player_138.25.249.81,Player_138.25.249.94,0,2,0,0,0,0,0,2,0,0,2,1
2024-09-05 02:24:28,10,wrackdm17,100.0,Player_138.25.249.94,Player_138.25.249.81,Player_138.25.249.94,0,3,0,0,0,0,0,3,0,0,3,1
2024-09-05 02:24:35,10,wrackdm17,100.0,<world>,Player_138.25.249.94,Player_138.25.249.94,0,3,2,0,0,0,1,3,0,0,0,2
2024-09-05 02:24:41,10,wrackdm17,100.0,Player_138.25.249.94,Player_138.25.249.38,Player_138.25.249.94,0,3,1,0,0,1,0,3,1,0,1,2
2024-09-05 02:25:52,10,wrackdm17,100.0,Player_138.25.249.94,Player_138.25.249.93,Player_138.25.249.94,0,6,1,0,3,1,1,3,0,1,1,2
2024-09-05 02:26:24,10,wrackdm17,100.0,<world>,Player_138.25.249.94,Player_138.25.249.94,0,4,3,0,0,1,1,3,0,1,0,3
2024-09-05 02:26:53,10,wrackdm17,100.0,Player_138.25.249.94,Player_138.25.249.38,Player_138.25.249.94,0,8,1,0,0,2,4,3,1,1,2,3
2024-09-05 02:27:12,10,wrackdm17,100.0,Player_138.25.249.94,Player_138.25.249.38,Player_138.25.249.94,0,9,1,0,0,3,4,3,1,1,3,3
