timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_<world>,killed_<world>,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94
2024-09-05 02:29:23,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.81,Player_138.25.249.38,0,5,0,0,1,0,0,1,2,0,2,0
2024-09-05 02:29:36,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.94,Player_138.25.249.38,0,2,0,0,1,0,0,1,1,0,0,1
2024-09-05 02:29:49,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.93,Player_138.25.249.38,0,3,0,0,1,0,0,1,0,1,2,1
2024-09-05 02:30:03,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.94,Player_138.25.249.38,0,4,0,0,2,0,1,1,1,1,0,2
2024-09-05 02:30:17,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.94,Player_138.25.249.38,0,5,0,0,3,0,1,1,1,1,0,3
2024-09-05 02:30:24,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.81,Player_138.25.249.38,0,10,0,0,2,0,1,2,4,1,3,3
2024-09-05 02:30:24,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.93,Player_138.25.249.38,0,6,0,0,2,0,1,2,0,2,3,3
2024-09-05 02:30:26,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.94,Player_138.25.249.38,0,6,0,0,4,0,1,2,1,2,0,4
2024-09-05 02:30:27,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.93,Player_138.25.249.38,0,7,0,0,3,0,1,2,0,3,3,4
2024-09-05 02:31:49,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.81,Player_138.25.249.38,0,12,0,0,3,0,1,3,5,3,3,4
2024-09-05 02:31:59,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.94,Player_138.25.249.38,0,11,0,0,5,0,4,3,2,3,0,5
2024-09-05 02:32:44,11,aggressor,50.0,Player_138.25.249.38,Player_138.25.249.81,Player_138.25.249.38,0,15,0,0,4,0,3,4,5,3,3,5
