timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_<world>,killed_<world>,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94
2024-09-05 02:12:39,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,2,0,0,0,1,0,0,1,0,1,0
2024-09-05 02:12:45,8,wrackdm17,200.0,<world>,Player_138.25.249.38,Player_138.25.249.93,0,3,1,0,0,2,0,0,1,0,1,0
2024-09-05 02:12:51,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,2,0,0,0,2,0,0,1,0,1,1
2024-09-05 02:13:00,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,1,0,0,0,2,0,1,1,0,0,1
2024-09-05 02:13:07,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,4,1,0,0,3,0,1,2,0,1,1
2024-09-05 02:14:13,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,4,1,0,0,3,0,1,2,0,1,2
2024-09-05 02:14:21,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,5,1,0,0,3,0,1,3,0,1,3
2024-09-05 02:14:32,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,6,1,0,0,3,0,1,4,0,1,4
2024-09-05 02:14:39,8,wrackdm17,200.0,<world>,Player_138.25.249.93,Player_138.25.249.93,0,3,1,0,0,3,2,1,0,1,0,4
2024-09-05 02:14:57,8,wrackdm17,200.0,<world>,Player_138.25.249.94,Player_138.25.249.93,0,7,2,0,0,3,0,1,4,1,1,5
2024-09-05 02:15:04,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,7,2,0,0,4,1,1,3,1,1,5
2024-09-05 02:15:11,8,wrackdm17,200.0,<world>,Player_138.25.249.93,Player_138.25.249.93,0,4,2,0,0,4,2,1,0,2,0,5
2024-09-05 02:15:19,8,wrackdm17,200.0,<world>,Player_138.25.249.94,Player_138.25.249.93,0,8,3,0,0,4,0,1,4,2,1,6
2024-09-05 02:15:37,8,wrackdm17,200.0,<world>,Player_138.25.249.94,Player_138.25.249.93,0,9,4,0,0,4,0,1,4,2,1,7
2024-09-05 02:15:59,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,8,2,0,0,5,1,1,4,2,1,7
2024-09-05 02:16:12,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,4,0,0,1,5,0,2,2,2,1,7
2024-09-05 02:16:41,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,5,0,0,1,5,0,3,3,2,1,7
2024-09-05 02:16:48,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,9,2,0,0,6,1,3,5,2,1,7
2024-09-05 02:17:00,8,wrackdm17,200.0,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,6,0,0,1,6,0,4,4,2,1,7
