timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 12:51:29,12,wrackdm17,50.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-05-23 12:51:36,12,wrackdm17,50.0,Player_172.19.137.208,Player_172.19.117.18,Player_172.19.137.208,0,1,1,0,0,0,0,0,0,0,0,1,0,1
2024-05-23 12:52:04,12,wrackdm17,50.0,Player_172.19.137.208,Player_172.19.117.18,Player_172.19.137.208,0,2,2,0,0,0,0,0,0,0,0,1,0,2
2024-05-23 12:54:37,12,wrackdm17,50.0,Player_172.19.137.208,Player_172.19.117.18,Player_172.19.137.208,0,5,3,0,1,0,1,0,0,0,0,1,0,3
2024-05-23 12:54:43,12,wrackdm17,50.0,<world>,Player_172.19.137.208,Player_172.19.137.208,0,9,0,1,4,0,0,0,0,0,0,1,4,3
2024-05-23 12:55:14,12,wrackdm17,50.0,<world>,Player_172.19.116.18,Player_172.19.137.208,0,9,0,1,2,0,2,0,0,1,1,1,1,3
2024-05-23 12:55:20,12,wrackdm17,50.0,Player_172.19.137.208,Player_172.19.119.51,Player_172.19.137.208,0,5,1,1,2,0,0,1,0,1,0,1,0,3
2024-05-23 12:55:25,12,wrackdm17,50.0,<world>,Player_172.19.120.104,Player_172.19.137.208,0,14,1,1,3,0,2,1,1,1,0,2,2,3
2024-05-23 12:55:27,12,wrackdm17,50.0,Player_172.19.137.208,Player_172.19.114.48,Player_172.19.137.208,0,7,1,1,0,1,1,1,0,1,0,2,3,3
2024-05-23 12:55:30,12,wrackdm17,50.0,<world>,Player_172.19.137.208,Player_172.19.137.208,0,11,0,2,4,1,0,1,0,1,0,2,5,3
2024-05-23 12:55:34,12,wrackdm17,50.0,<world>,Player_172.19.120.104,Player_172.19.137.208,0,15,1,2,3,1,2,1,1,1,0,3,2,3
2024-05-23 12:55:45,12,wrackdm17,50.0,Player_172.19.137.208,Player_172.19.116.18,Player_172.19.137.208,0,10,1,2,2,1,2,1,0,2,1,3,1,3
2024-05-23 12:55:54,12,wrackdm17,50.0,<world>,Player_172.19.116.18,Player_172.19.137.208,0,11,1,2,2,1,2,1,0,3,1,3,1,3
2024-05-23 12:55:59,12,wrackdm17,50.0,Player_172.19.137.208,Player_172.19.119.51,Player_172.19.137.208,0,7,2,2,2,1,0,2,0,3,0,3,1,3
2024-05-23 12:56:02,12,wrackdm17,50.0,<world>,Player_172.19.120.104,Player_172.19.137.208,0,17,1,2,3,1,3,2,1,3,0,4,2,3
2024-05-23 12:56:16,12,wrackdm17,50.0,Player_172.19.137.208,Player_172.19.117.18,Player_172.19.137.208,0,9,4,2,2,1,2,2,0,3,0,4,1,4
2024-05-23 12:56:18,12,wrackdm17,50.0,<world>,Player_172.19.116.18,Player_172.19.137.208,0,12,1,2,2,1,2,2,0,4,1,4,1,4
