timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 12:46:28,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.114.48,Player_172.19.119.51,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2024-05-23 12:46:38,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.116.18,Player_172.19.119.51,0,2,0,0,0,1,1,0,0,1,0,0,1,0
2024-05-23 12:46:59,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.114.48,Player_172.19.119.51,0,3,1,0,0,2,2,0,0,1,0,0,0,0
2024-05-23 12:47:07,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.114.48,Player_172.19.119.51,0,4,1,0,0,3,3,0,0,1,0,0,0,0
2024-05-23 12:47:25,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.120.104,Player_172.19.119.51,0,4,1,0,1,3,1,0,1,1,0,1,0,0
2024-05-23 12:47:27,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.137.208,Player_172.19.119.51,0,3,0,1,1,3,1,0,0,1,0,1,1,0
2024-05-23 12:47:27,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.119.51,Player_172.19.119.51,1,5,0,1,2,3,1,1,0,1,0,1,2,0
2024-05-23 12:47:34,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.137.208,Player_172.19.119.51,1,4,0,2,1,3,2,1,0,1,0,1,1,0
2024-05-23 12:47:41,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.137.208,Player_172.19.119.51,1,5,0,3,1,3,3,1,0,1,0,1,1,0
2024-05-23 12:47:41,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.119.51,Player_172.19.119.51,2,6,0,3,2,3,2,2,0,1,0,1,2,0
2024-05-23 12:47:58,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.120.104,Player_172.19.119.51,2,6,1,3,2,3,2,2,1,1,0,2,0,0
2024-05-23 12:48:04,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.116.18,Player_172.19.119.51,2,7,0,3,0,3,2,2,1,2,2,2,2,0
2024-05-23 12:48:07,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.114.48,Player_172.19.119.51,2,8,1,3,1,4,4,2,0,2,0,2,2,0
2024-05-23 12:48:12,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.117.18,Player_172.19.119.51,2,2,0,3,1,4,1,2,0,2,0,2,0,1
2024-05-23 12:48:21,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.120.104,Player_172.19.119.51,2,8,2,3,2,4,3,2,1,2,0,3,0,1
2024-05-23 12:48:32,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.137.208,Player_172.19.119.51,2,8,0,4,2,4,4,2,0,2,0,3,2,1
2024-05-23 12:49:17,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.117.18,Player_172.19.119.51,2,7,3,4,2,4,2,2,0,2,0,3,0,2
2024-05-23 12:49:30,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.116.18,Player_172.19.119.51,2,11,1,4,1,4,3,2,1,3,2,3,3,2
2024-05-23 12:49:33,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.137.208,Player_172.19.119.51,2,11,0,5,3,4,5,2,0,3,0,3,3,2
2024-05-23 12:49:35,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.120.104,Player_172.19.119.51,2,14,3,5,4,4,4,2,2,3,0,4,1,2
2024-05-23 12:50:06,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.137.208,Player_172.19.119.51,2,13,0,6,4,4,6,2,0,3,0,4,3,2
2024-05-23 12:50:26,11,aggressor,50.0,<world>,Player_172.19.119.51,Player_172.19.119.51,2,12,2,6,2,4,2,3,0,3,0,4,5,2
2024-05-23 12:50:35,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.137.208,Player_172.19.119.51,2,15,0,7,5,4,7,3,0,3,0,4,3,2
2024-05-23 12:50:47,11,aggressor,50.0,Player_172.19.119.51,Player_172.19.120.104,Player_172.19.119.51,2,17,4,7,4,4,5,3,3,3,0,5,1,2
