timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_<world>,killed_<world>,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94
2024-09-05 02:44:17,14,wrackdm17,150.0,Player_138.25.249.94,Player_138.25.249.38,Player_138.25.249.94,0,1,0,0,0,1,0,0,0,0,1,0
2024-09-05 02:45:15,14,wrackdm17,150.0,<world>,Player_138.25.249.94,Player_138.25.249.94,0,2,1,0,0,1,0,0,1,0,0,1
2024-09-05 02:47:04,14,wrackdm17,150.0,<world>,Player_138.25.249.38,Player_138.25.249.94,0,9,1,0,0,2,4,0,3,0,1,1
2024-09-05 02:47:17,14,wrackdm17,150.0,Player_138.25.249.94,Player_138.25.249.81,Player_138.25.249.94,0,3,1,0,1,2,0,1,0,0,1,1
2024-09-05 02:47:24,14,wrackdm17,150.0,<world>,Player_138.25.249.94,Player_138.25.249.94,0,5,2,0,0,2,1,1,2,0,0,2
2024-09-05 02:48:17,14,wrackdm17,150.0,Player_138.25.249.94,Player_138.25.249.93,Player_138.25.249.94,0,3,0,0,1,2,1,1,0,1,1,2
2024-09-05 02:48:29,14,wrackdm17,150.0,Player_138.25.249.94,Player_138.25.249.81,Player_138.25.249.94,0,5,1,0,2,2,0,2,0,1,2,2
2024-09-05 02:49:15,14,wrackdm17,150.0,Player_138.25.249.94,Player_138.25.249.81,Player_138.25.249.94,0,7,1,0,2,2,0,3,1,1,3,2
2024-09-05 02:49:25,14,wrackdm17,150.0,Player_138.25.249.94,Player_138.25.249.93,Player_138.25.249.94,0,5,0,0,2,2,1,3,0,2,2,2
2024-09-05 02:49:49,14,wrackdm17,150.0,<world>,Player_138.25.249.94,Player_138.25.249.94,0,9,3,0,0,2,3,3,3,2,0,3
2024-09-05 02:49:59,14,wrackdm17,150.0,<world>,Player_138.25.249.94,Player_138.25.249.94,0,10,4,0,0,2,3,3,3,2,0,4
2024-09-05 02:50:21,14,wrackdm17,150.0,Player_138.25.249.94,Player_138.25.249.38,Player_138.25.249.94,0,16,1,0,0,3,7,3,6,2,2,4
2024-09-05 02:50:51,14,wrackdm17,150.0,Player_138.25.249.94,Player_138.25.249.38,Player_138.25.249.94,0,17,1,0,0,4,7,3,6,2,3,4
