timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 11:49:31,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,0,2,1,0,1,0,0,0,0,0,0,1,0,0
2024-05-23 11:50:01,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.119.51,Player_172.19.137.208,0,2,1,0,1,0,0,1,0,0,0,1,0,0
2024-05-23 11:50:25,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.119.51,Player_172.19.137.208,0,3,2,0,1,0,0,2,0,0,0,1,0,0
2024-05-23 11:50:36,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.116.18,Player_172.19.137.208,0,4,1,0,3,0,0,2,0,1,0,1,0,0
2024-05-23 11:50:59,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,0,8,2,0,4,0,1,2,0,1,0,2,0,0
2024-05-23 11:51:02,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.117.18,Player_172.19.137.208,0,8,1,0,1,0,3,2,0,1,0,2,0,1
2024-05-23 11:51:21,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,0,9,3,0,4,0,1,2,0,1,0,3,0,1
2024-05-23 11:51:23,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.137.208,Player_172.19.137.208,1,6,1,1,2,0,1,2,1,1,1,3,0,1
2024-05-23 11:51:39,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,1,10,4,1,4,0,1,2,0,1,0,4,0,1
2024-05-23 11:51:56,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,1,11,5,1,4,0,1,2,0,1,0,5,0,1
2024-05-23 11:52:12,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,1,13,6,1,4,0,1,2,0,1,0,6,1,1
2024-05-23 11:52:24,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,1,14,7,1,4,0,1,2,0,1,0,7,1,1
2024-05-23 11:52:45,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.114.48,Player_172.19.137.208,1,8,1,1,0,1,4,2,0,1,0,7,1,1
2024-05-23 11:53:53,2,wrackdm17,0.0,Player_172.19.137.208,Player_172.19.116.18,Player_172.19.137.208,1,11,2,1,7,1,0,2,0,2,0,7,1,1
2024-05-23 11:53:54,2,wrackdm17,0.0,<world>,Player_172.19.137.208,Player_172.19.137.208,1,12,1,2,3,1,2,2,1,2,2,7,2,1
