timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 12:24:37,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2024-05-23 12:24:39,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,0,1,0,1,1,0,0,1,0,0,0,0,0,0
2024-05-23 12:24:43,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,0,2,0,1,2,0,0,2,0,0,0,0,0,0
2024-05-23 12:24:54,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,1,0,1,1,0,0,2,0,0,0,0,0,1
2024-05-23 12:24:59,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,1,0,1,1,0,0,2,0,0,0,1,0,1
2024-05-23 12:25:10,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,3,1,1,1,0,0,2,0,1,0,1,1,1
2024-05-23 12:25:10,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.114.48,Player_172.19.114.48,1,3,0,1,1,1,1,2,1,1,0,1,0,1
2024-05-23 12:25:31,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,1,4,1,1,3,1,0,3,0,1,0,1,0,1
2024-05-23 12:25:42,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,1,5,1,1,4,1,0,4,0,1,0,1,0,1
2024-05-23 12:25:49,8,aggressor,200.0,<world>,Player_172.19.114.48,Player_172.19.114.48,1,4,0,1,1,2,1,4,1,1,0,1,0,1
2024-05-23 12:26:15,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,7,2,1,2,2,3,4,0,1,0,1,0,2
2024-05-23 12:26:48,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,10,3,1,3,2,4,4,0,1,0,1,0,3
2024-05-23 12:26:56,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,1,5,0,2,2,2,1,4,1,1,0,1,1,3
2024-05-23 12:27:06,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,11,3,2,4,2,4,4,0,1,0,1,0,4
2024-05-23 12:27:21,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,1,8,4,2,2,2,0,4,1,1,0,2,1,4
2024-05-23 12:27:33,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,12,3,2,5,2,4,4,0,1,0,2,0,5
2024-05-23 12:27:48,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,1,10,5,2,3,2,0,4,1,1,0,3,1,5
2024-05-23 12:28:01,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,14,3,2,6,2,5,4,0,1,0,3,0,6
2024-05-23 12:28:01,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,1,8,2,2,5,2,0,5,1,1,0,3,0,6
2024-05-23 12:28:07,8,aggressor,200.0,<world>,Player_172.19.114.48,Player_172.19.114.48,1,12,3,2,1,3,3,5,1,1,0,3,2,6
2024-05-23 12:28:15,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,1,13,6,2,4,3,1,5,1,1,0,4,1,6
2024-05-23 12:28:27,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,1,10,2,2,6,3,0,6,1,1,0,4,1,6
2024-05-23 12:28:34,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,15,3,2,7,3,5,6,0,1,0,4,0,7
2024-05-23 12:28:36,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,1,9,0,3,3,3,2,6,1,1,0,4,3,7
2024-05-23 12:29:01,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,1,17,6,3,5,3,2,6,2,1,0,5,2,7
2024-05-23 12:29:14,8,aggressor,200.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,1,12,2,3,7,3,0,7,1,1,0,5,2,7
