timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_<world>,killed_<world>,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94
2024-09-05 02:07:55,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,4,0,0,0,0,1,0,3,0,0,1
2024-09-05 02:08:33,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,1,0,0,0,1,1,0,0,0,0,1
2024-09-05 02:08:37,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,2,0,0,0,2,2,0,0,0,0,1
2024-09-05 02:09:08,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,7,0,0,1,2,2,0,4,0,0,2
2024-09-05 02:09:13,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,4,0,0,0,3,3,0,1,0,0,2
2024-09-05 02:10:30,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,6,0,0,1,4,4,0,1,0,0,2
2024-09-05 02:10:33,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,10,0,0,2,4,3,0,5,0,0,3
2024-09-05 02:10:39,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,7,0,0,1,5,5,0,1,0,0,3
2024-09-05 02:10:49,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.93,Player_138.25.249.81,0,6,0,0,1,5,1,0,0,1,4,3
2024-09-05 02:11:03,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,12,0,0,2,5,4,0,6,1,0,4
2024-09-05 02:11:45,7,aggressor,200.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,13,0,0,2,5,5,0,6,1,0,5
