timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 11:43:53,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-05-23 11:43:58,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,1,0,0,0,0,0,1,0,0,0,1,1,0
2024-05-23 11:44:37,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,4,1,0,0,0,1,1,0,0,0,2,2,0
2024-05-23 11:44:56,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,4,0,0,1,1,2,1,0,0,0,2,1,0
2024-05-23 11:45:04,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,5,2,0,1,1,0,2,0,0,0,2,2,0
2024-05-23 11:45:08,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,7,2,0,1,1,1,2,0,0,0,3,3,0
2024-05-23 11:45:23,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,6,2,0,1,1,0,3,0,0,0,3,3,0
2024-05-23 11:45:38,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,7,0,0,3,2,2,3,0,0,0,3,2,0
2024-05-23 11:45:47,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,6,0,1,0,2,2,3,2,0,1,3,1,0
2024-05-23 11:45:56,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,9,1,1,3,3,2,3,0,0,0,3,3,0
2024-05-23 11:45:56,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.117.18,Player_172.19.117.18,1,4,0,1,2,3,1,3,0,0,0,3,1,1
2024-05-23 11:46:15,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,1,12,2,1,5,3,1,3,0,0,0,4,4,1
2024-05-23 11:46:23,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,1,11,3,1,2,3,2,3,1,1,2,4,1,1
2024-05-23 11:46:33,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,1,9,3,1,2,3,0,4,0,1,0,4,4,1
2024-05-23 11:46:49,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,1,12,2,1,4,4,2,4,0,1,0,4,4,1
2024-05-23 11:47:08,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,1,11,3,1,3,4,0,5,0,1,0,4,5,1
2024-05-23 11:47:13,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,1,15,3,1,5,4,2,5,0,1,0,5,5,1
2024-05-23 11:47:21,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,1,14,2,1,4,5,3,5,0,1,0,5,5,1
2024-05-23 11:47:29,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,1,12,3,1,3,5,0,6,0,1,0,5,6,1
2024-05-23 11:47:59,1,aggressor,0.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,1,16,2,1,4,6,4,6,0,1,0,5,6,1
