timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_<world>,killed_<world>,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94
2024-09-05 02:28:28,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,2,0,0,0,1,1,0,1,0,0,0
2024-09-05 02:29:46,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,3,0,0,1,1,1,0,1,0,0,1
2024-09-05 02:29:56,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.81,Player_138.25.249.81,1,7,0,0,1,1,1,1,3,0,2,1
2024-09-05 02:30:21,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.93,Player_138.25.249.81,1,5,0,0,1,1,1,1,0,1,3,1
2024-09-05 02:30:43,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,1,7,0,0,0,2,2,1,4,1,1,1
2024-09-05 02:30:48,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,1,8,0,0,0,3,3,1,4,1,1,1
2024-09-05 02:31:02,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,1,8,0,0,4,3,2,1,2,1,0,2
2024-09-05 02:31:18,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,1,9,0,0,0,4,4,1,4,1,1,2
2024-09-05 02:31:29,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,1,10,0,0,0,5,5,1,4,1,1,2
2024-09-05 02:31:34,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,1,9,0,0,4,5,3,1,2,1,0,3
2024-09-05 02:31:48,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.93,Player_138.25.249.81,1,9,0,0,3,5,2,1,0,2,4,3
2024-09-05 02:31:54,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,1,10,0,0,4,5,4,1,2,2,0,4
2024-09-05 02:32:09,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.81,Player_138.25.249.81,2,13,0,0,3,5,2,2,5,2,3,4
2024-09-05 02:32:24,11,aggressor,50.0,Player_138.25.249.81,Player_138.25.249.81,Player_138.25.249.81,3,14,0,0,3,5,3,3,5,2,3,4
