timestamp,game_round,map,latency,event,killer_id,victim_id,weapon_id,killer_ip,victim_ip,weapon,player_id,score,player_ip,points,log_line
2024-08-22 02:46:05,1,kaos2,0,Kill,3.0,2.0,3.0,UnnamedPlayer,UnnamedPlayer,MOD_MACHINEGUN,3.0,1.0,UnnamedPlayer,1.0,2024-08-22 02:46:05: \x08 \x08Kill: 3 2 3: UnnamedPlayer killed UnnamedPlayer by MOD_MACHINEGUN\x08 \x08PlayerScore: 3 1: UnnamedPlayer now has 1 points\x08 \x08Challenge: 3 202 1: Client 3 got award 202\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2\x08 \x08Challenge: 3 402 1: Client 3 got award 402
