timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_<world>,killed_<world>,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94
2024-09-05 02:39:05,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,1,0,0,0,0,1,0,0,0,0,1
2024-09-05 02:39:20,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,2,0,0,0,0,2,0,0,0,0,2
2024-09-05 02:39:53,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,2,0,0,0,1,1,0,1,0,0,2
2024-09-05 02:40:03,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.93,Player_138.25.249.81,0,3,0,0,1,1,1,0,0,1,1,2
2024-09-05 02:40:10,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.93,Player_138.25.249.81,0,4,0,0,1,1,2,0,0,2,1,2
2024-09-05 02:40:23,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,4,0,0,0,1,3,0,1,2,0,3
2024-09-05 02:41:03,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,5,0,0,0,1,4,0,1,2,0,4
2024-09-05 02:41:39,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,6,0,0,0,1,5,0,1,2,0,5
2024-09-05 02:41:57,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.93,Player_138.25.249.81,0,9,0,0,3,1,3,0,0,3,3,5
2024-09-05 02:42:15,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,8,0,0,0,1,6,0,2,3,0,6
2024-09-05 02:42:18,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,5,0,0,0,2,2,0,2,3,1,6
2024-09-05 02:43:11,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,10,0,0,0,2,7,0,3,3,0,7
2024-09-05 02:43:54,13,aggressor,150.0,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,8,0,0,0,3,3,0,3,3,2,7
