timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 12:19:28,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2024-05-23 12:19:33,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,1,0,1,0,0,0,0,0,1,0,0,1,0
2024-05-23 12:20:16,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,4,0,2,1,0,0,0,0,1,0,0,2,0
2024-05-23 12:20:22,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,3,1,2,0,0,0,1,0,1,0,0,1,0
2024-05-23 12:20:24,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,1,0,2,0,1,0,1,0,1,0,0,1,0
2024-05-23 12:20:48,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,2,0,2,0,2,0,1,0,1,0,0,2,0
2024-05-23 12:21:33,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,6,1,2,0,2,0,2,0,1,0,0,2,0
2024-05-23 12:21:39,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,8,0,3,1,2,1,2,0,1,1,0,3,0
2024-05-23 12:22:18,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,5,0,3,0,3,0,2,0,1,0,0,3,0
2024-05-23 12:22:20,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,7,1,3,0,3,0,3,0,1,0,0,3,0
2024-05-23 12:22:41,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,8,1,3,1,3,0,3,0,1,1,1,1,0
2024-05-23 12:22:51,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,7,0,3,0,4,1,3,0,1,0,1,4,0
2024-05-23 12:23:03,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,13,0,4,2,4,1,3,0,1,2,1,4,0
2024-05-23 12:23:15,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,11,1,4,1,4,1,3,0,1,1,2,2,0
2024-05-23 12:23:34,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,12,2,4,3,4,0,4,0,1,0,2,4,0
2024-05-23 12:23:35,7,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,14,0,5,2,4,1,4,0,1,2,2,5,0
