timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 13:20:52,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-05-23 13:21:15,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,0,2,2,0,0,0,0,0,0,0,0,2,0,0
2024-05-23 13:21:27,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.116.18,Player_172.19.137.208,0,3,1,0,0,0,1,0,0,1,0,2,1,0
2024-05-23 13:21:39,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.116.18,Player_172.19.137.208,0,4,2,0,0,0,1,0,0,2,0,2,1,0
2024-05-23 13:21:45,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.117.18,Player_172.19.137.208,0,4,1,0,1,0,0,0,1,2,0,2,0,1
2024-05-23 13:21:47,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.116.18,Player_172.19.137.208,0,5,3,0,0,0,1,0,0,3,0,2,1,1
2024-05-23 13:21:57,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.114.48,Player_172.19.137.208,0,3,1,0,0,1,0,0,0,3,0,2,2,1
2024-05-23 13:22:25,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,0,6,3,0,3,1,0,0,0,3,0,3,0,1
2024-05-23 13:22:45,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.116.18,Player_172.19.137.208,0,8,4,0,1,1,2,0,0,4,0,3,1,1
2024-05-23 13:22:56,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.116.18,Player_172.19.137.208,0,9,5,0,1,1,2,0,0,5,0,3,1,1
2024-05-23 13:22:57,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,0,7,4,0,3,1,0,0,0,5,0,4,0,1
2024-05-23 13:23:22,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.116.18,Player_172.19.137.208,0,11,6,0,1,1,3,0,0,6,0,4,1,1
2024-05-23 13:23:27,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,0,9,5,0,3,1,0,0,0,6,0,5,0,1
2024-05-23 13:23:41,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.117.18,Player_172.19.137.208,0,11,2,0,4,1,3,0,1,6,0,5,0,2
2024-05-23 13:24:03,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.120.104,Player_172.19.137.208,0,11,6,0,4,1,0,0,0,6,0,6,0,2
2024-05-23 13:24:32,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.117.18,Player_172.19.137.208,0,16,3,0,6,1,4,0,1,6,1,6,0,3
2024-05-23 13:24:45,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.119.51,Player_172.19.137.208,0,4,1,0,1,1,0,1,1,6,0,6,1,3
2024-05-23 13:25:04,18,aggressor,150.0,Player_172.19.137.208,Player_172.19.117.18,Player_172.19.137.208,0,18,4,0,7,1,4,1,1,6,1,6,0,4
