timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 13:26:11,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2024-05-23 13:26:17,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2024-05-23 13:26:43,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,1,0,0,1,0,0,1,0,1,0,1,0,0
2024-05-23 13:26:48,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,4,1,0,1,0,0,1,0,1,1,1,0,1
2024-05-23 13:26:51,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,2,0,0,2,0,0,1,0,1,0,2,0,1
2024-05-23 13:27:11,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,5,1,0,2,0,0,1,0,1,1,2,0,2
2024-05-23 13:27:33,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,5,0,0,2,0,0,1,0,2,1,2,1,2
2024-05-23 13:27:54,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,5,0,0,3,0,0,1,0,2,0,3,0,2
2024-05-23 13:28:28,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,9,1,0,3,0,1,1,0,3,2,3,1,2
2024-05-23 13:28:33,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,8,2,0,3,0,1,1,0,3,1,3,0,3
2024-05-23 13:28:49,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,9,2,0,4,0,1,1,0,3,1,3,0,4
2024-05-23 13:28:57,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,11,1,0,4,0,1,1,0,4,2,3,2,4
2024-05-23 13:29:39,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,11,2,0,5,0,2,1,0,4,1,3,0,5
2024-05-23 13:29:53,19,wrackdm17,150.0,<world>,Player_172.19.114.48,Player_172.19.114.48,0,7,2,0,0,1,1,1,0,4,1,3,2,5
2024-05-23 13:30:12,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,0,8,3,0,2,1,1,2,0,4,0,3,1,5
2024-05-23 13:30:18,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,9,1,0,4,1,0,2,1,4,0,4,0,5
2024-05-23 13:30:30,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,15,2,0,6,1,2,2,0,4,1,4,0,6
2024-05-23 13:30:42,19,wrackdm17,150.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,10,1,0,5,1,0,2,1,4,0,5,0,6
