timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 12:51:33,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2024-05-23 12:51:47,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2024-05-23 12:52:19,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,3,0,2,1,1,0,0,0,0,0,0,2,0
2024-05-23 12:52:38,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,4,0,3,1,1,0,0,0,0,0,0,3,0
2024-05-23 12:52:51,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,3,0,3,0,1,1,0,0,1,1,0,1,0
2024-05-23 12:53:27,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,3,0,3,0,2,0,0,0,1,0,0,2,0
2024-05-23 12:53:54,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,9,1,3,2,2,1,0,1,1,0,1,1,0
2024-05-23 12:54:25,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,5,0,3,0,3,1,0,0,1,0,1,3,0
2024-05-23 12:54:32,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,11,1,3,2,3,1,0,1,1,0,2,2,0
2024-05-23 12:54:35,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,8,0,4,4,3,0,0,0,1,0,2,4,0
2024-05-23 12:55:04,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,10,0,5,4,3,0,0,0,1,0,2,5,0
2024-05-23 12:55:31,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.117.18,Player_172.19.117.18,1,7,3,5,2,3,1,0,0,1,0,2,1,1
2024-05-23 12:55:44,12,wrackdm17,50.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,1,6,1,5,2,3,0,1,0,1,0,2,1,1
