timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 11:54:50,3,aggressor,0.0,Player_172.19.120.104,Player_172.19.117.18,Player_172.19.120.104,0,3,0,0,0,0,1,0,0,0,1,0,1,1
2024-05-23 11:54:50,3,aggressor,0.0,Player_172.19.120.104,Player_172.19.116.18,Player_172.19.120.104,0,2,0,0,0,0,1,0,0,1,1,0,0,1
2024-05-23 11:55:03,3,aggressor,0.0,Player_172.19.120.104,Player_172.19.114.48,Player_172.19.120.104,0,1,0,0,0,1,0,0,0,1,1,0,0,1
2024-05-23 11:55:53,3,aggressor,0.0,Player_172.19.120.104,Player_172.19.116.18,Player_172.19.120.104,0,7,0,0,2,1,3,0,0,2,2,0,0,1
2024-05-23 11:56:05,3,aggressor,0.0,Player_172.19.120.104,Player_172.19.120.104,Player_172.19.120.104,1,8,2,0,0,1,3,0,0,2,1,1,2,1
2024-05-23 11:56:10,3,aggressor,0.0,Player_172.19.120.104,Player_172.19.117.18,Player_172.19.120.104,1,9,3,0,1,1,2,0,0,2,2,1,1,2
2024-05-23 11:58:34,3,aggressor,0.0,Player_172.19.120.104,Player_172.19.116.18,Player_172.19.120.104,1,17,2,0,4,1,6,0,0,3,3,1,2,2
2024-05-23 11:58:40,3,aggressor,0.0,Player_172.19.120.104,Player_172.19.137.208,Player_172.19.120.104,1,13,1,1,6,1,3,0,0,3,1,1,2,2
2024-05-23 11:58:51,3,aggressor,0.0,Player_172.19.120.104,Player_172.19.114.48,Player_172.19.120.104,1,11,3,1,0,2,3,0,1,3,2,1,2,2
2024-05-23 11:59:02,3,aggressor,0.0,Player_172.19.120.104,Player_172.19.116.18,Player_172.19.120.104,1,20,2,1,5,2,6,0,0,4,4,1,3,2
