timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 11:59:58,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2024-05-23 12:00:09,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,2,0,0,2,0,0,0,0,2,0,0,0,0
2024-05-23 12:00:13,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,3,0,0,3,0,0,0,0,3,0,0,0,0
2024-05-23 12:00:25,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,0,4,0,0,1,0,0,1,0,3,0,0,1,0
2024-05-23 12:00:33,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,0,2,0,1,1,0,0,1,0,3,0,0,1,0
2024-05-23 12:00:38,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,5,0,1,4,0,0,1,0,4,0,0,0,0
2024-05-23 12:01:07,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,3,1,1,1,0,0,1,0,4,1,0,0,1
2024-05-23 12:01:27,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,0,4,0,2,2,0,0,1,0,4,0,0,1,1
2024-05-23 12:01:40,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,7,2,2,1,0,1,1,1,4,0,1,0,1
2024-05-23 12:01:46,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,8,2,2,2,0,1,1,1,4,0,2,0,1
2024-05-23 12:02:04,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,9,2,2,5,0,0,1,0,5,1,2,0,1
2024-05-23 12:02:49,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,6,2,2,2,0,1,1,0,5,1,2,0,2
2024-05-23 12:03:01,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,0,9,1,3,3,0,2,1,0,5,0,2,2,2
2024-05-23 12:03:09,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,0,10,3,3,2,0,0,2,0,5,1,2,1,2
2024-05-23 12:03:10,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,7,2,3,3,0,1,2,0,5,1,2,0,3
2024-05-23 12:03:18,4,wrackdm17,0.0,<world>,Player_172.19.114.48,Player_172.19.114.48,0,7,1,3,0,1,2,2,0,5,0,2,3,3
2024-05-23 12:03:18,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,10,3,3,3,1,1,2,1,5,0,3,0,3
2024-05-23 12:03:36,4,wrackdm17,0.0,<world>,Player_172.19.116.18,Player_172.19.114.48,0,15,2,3,5,1,0,2,0,6,3,3,1,3
2024-05-23 12:03:38,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,11,3,3,4,1,1,2,1,6,0,4,0,3
2024-05-23 12:03:41,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,16,2,3,6,1,0,2,0,7,3,4,1,3
2024-05-23 12:04:07,4,wrackdm17,0.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,13,3,3,5,1,2,2,1,7,0,5,0,3
