timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 11:51:44,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,6,0,0,0,1,3,0,0,0,0,0,1,0
2024-05-23 11:52:04,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,12,5,0,4,1,1,0,0,0,0,1,1,0
2024-05-23 11:52:34,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,8,1,1,2,1,1,0,1,0,2,1,1,0
2024-05-23 11:52:55,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,9,1,2,2,1,1,0,1,0,2,1,2,0
2024-05-23 11:52:57,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,10,1,2,7,1,0,0,0,1,0,1,1,0
2024-05-23 11:53:15,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,16,7,2,5,1,1,0,0,1,0,2,2,0
2024-05-23 11:53:20,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.117.18,Player_172.19.117.18,1,14,1,2,2,1,7,0,0,1,0,2,1,1
2024-05-23 11:53:34,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,1,18,7,2,5,1,2,0,0,1,0,3,3,1
2024-05-23 11:53:42,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,1,10,1,2,0,2,4,0,0,1,0,3,2,1
2024-05-23 11:53:54,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,1,10,2,2,5,2,0,1,0,1,1,3,1,1
2024-05-23 11:53:59,2,wrackdm17,0.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,1,20,7,2,5,2,2,1,0,1,0,4,4,1
