timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 13:26:03,19,wrackdm17,150.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2024-05-23 13:26:19,19,wrackdm17,150.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2024-05-23 13:26:33,19,wrackdm17,150.0,<world>,Player_172.19.117.18,Player_172.19.117.18,0,3,1,1,0,1,0,0,0,0,1,0,0,1
2024-05-23 13:26:42,19,wrackdm17,150.0,<world>,Player_172.19.116.18,Player_172.19.117.18,0,2,0,1,1,1,0,0,0,1,0,0,0,1
2024-05-23 13:27:09,19,wrackdm17,150.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,3,0,1,1,1,0,0,0,2,0,0,1,1
2024-05-23 13:27:25,19,wrackdm17,150.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,3,1,1,0,2,0,0,0,2,0,0,2,1
2024-05-23 13:27:28,19,wrackdm17,150.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,3,0,2,0,2,0,0,0,2,0,0,2,1
2024-05-23 13:28:20,19,wrackdm17,150.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,4,0,3,0,2,0,0,0,2,0,0,3,1
2024-05-23 13:28:45,19,wrackdm17,150.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,10,1,3,3,2,1,0,0,3,2,0,2,1
2024-05-23 13:29:02,19,wrackdm17,150.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,5,0,4,0,2,0,0,0,3,0,0,4,1
2024-05-23 13:29:29,19,wrackdm17,150.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,6,2,4,1,2,1,1,0,3,0,0,1,1
2024-05-23 13:29:39,19,wrackdm17,150.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,6,0,5,0,2,0,1,0,3,0,0,5,1
2024-05-23 13:30:05,19,wrackdm17,150.0,<world>,Player_172.19.117.18,Player_172.19.117.18,0,12,2,5,5,2,2,1,0,3,1,0,0,2
2024-05-23 13:30:12,19,wrackdm17,150.0,<world>,Player_172.19.117.18,Player_172.19.117.18,0,13,2,5,5,2,2,1,0,3,1,0,0,3
2024-05-23 13:30:20,19,wrackdm17,150.0,<world>,Player_172.19.117.18,Player_172.19.117.18,0,14,2,5,5,2,2,1,0,3,1,0,0,4
