timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 13:10:14,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-05-23 13:10:16,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,2,0,0,1,0,0,0,0,0,0,1,1,1
2024-05-23 13:10:22,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,0,1,0,1,1,0,0,0,0,0,0,1,0,1
2024-05-23 13:10:32,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,0,1,0,1,1,0,0,1,0,0,0,1,0,1
2024-05-23 13:10:36,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,4,0,1,2,0,0,1,0,0,0,2,2,1
2024-05-23 13:10:50,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,5,0,1,1,0,1,1,0,1,0,2,3,1
2024-05-23 13:10:54,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.114.48,Player_172.19.114.48,1,4,0,1,1,1,2,1,0,1,1,2,0,1
2024-05-23 13:11:06,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,1,7,0,1,2,1,1,1,0,2,0,2,4,1
2024-05-23 13:11:10,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,1,6,0,1,3,1,0,1,0,2,0,3,3,1
2024-05-23 13:11:26,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,2,0,1,2,1,0,1,0,2,0,3,0,2
2024-05-23 13:11:27,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,1,9,0,1,3,1,2,1,0,3,0,3,4,2
2024-05-23 13:11:41,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,1,3,0,2,2,1,0,1,0,3,1,3,0,2
2024-05-23 13:11:48,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,4,0,2,3,1,0,1,0,3,1,3,0,3
2024-05-23 13:12:06,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,1,5,0,3,3,1,1,1,0,3,1,3,0,3
2024-05-23 13:12:16,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,1,6,0,4,4,1,1,1,0,3,1,3,0,3
2024-05-23 13:12:16,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,1,9,1,4,4,1,1,1,0,3,0,4,3,3
2024-05-23 13:12:44,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,1,6,3,4,2,1,0,2,0,3,0,4,1,3
2024-05-23 13:12:51,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,6,1,4,4,1,0,2,0,3,1,4,0,4
2024-05-23 13:13:02,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,1,7,3,4,3,1,0,3,0,3,0,4,1,4
2024-05-23 13:13:10,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,1,18,1,4,4,1,6,3,0,4,1,4,6,4
2024-05-23 13:13:23,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,1,11,0,5,5,1,2,3,1,4,1,4,2,4
2024-05-23 13:13:23,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,1,9,4,5,4,1,0,4,0,4,0,4,1,4
2024-05-23 13:13:33,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,7,1,5,5,1,0,4,0,4,1,4,0,5
2024-05-23 13:14:15,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,1,15,0,6,6,1,2,4,1,4,1,4,5,5
2024-05-23 13:14:16,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,1,11,4,6,5,1,0,5,0,4,0,4,2,5
2024-05-23 13:14:26,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,1,9,2,6,6,1,0,5,0,4,1,4,0,6
2024-05-23 13:14:58,16,aggressor,150.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,1,14,4,6,6,1,0,6,1,4,0,4,3,6
