timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 12:24:39,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2024-05-23 12:25:15,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,4,1,0,1,0,0,0,0,2,0,0,2,0
2024-05-23 12:25:26,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,2,0,1,1,0,0,0,0,2,0,0,1,0
2024-05-23 12:25:35,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,5,1,1,1,0,0,0,0,3,0,0,3,0
2024-05-23 12:25:59,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,5,2,1,1,0,0,0,1,3,0,1,1,0
2024-05-23 12:26:41,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,7,1,1,1,1,2,0,1,3,0,1,1,0
2024-05-23 12:27:01,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,8,1,1,1,2,2,0,1,3,0,1,2,0
2024-05-23 12:27:20,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,6,0,2,2,2,1,0,1,3,0,1,2,0
2024-05-23 12:27:25,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,9,1,2,1,2,3,0,0,4,0,1,4,0
2024-05-23 12:28:10,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,9,2,2,5,2,0,1,1,4,0,1,1,0
2024-05-23 12:28:14,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,8,0,3,2,2,2,1,1,4,0,1,3,0
2024-05-23 12:28:33,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,14,6,3,4,2,1,1,1,4,0,2,2,0
2024-05-23 12:28:56,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,11,2,3,6,2,0,2,1,4,0,2,2,0
2024-05-23 12:29:02,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,11,0,4,3,2,3,2,1,4,0,2,4,0
2024-05-23 12:29:26,8,aggressor,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,13,2,4,7,2,0,3,1,4,0,2,3,0
