timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 13:15:26,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.116.18,Player_172.19.119.51,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2024-05-23 13:15:48,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.117.18,Player_172.19.119.51,0,2,1,0,0,0,1,0,0,1,0,0,0,1
2024-05-23 13:15:48,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.116.18,Player_172.19.119.51,0,3,0,0,1,0,2,0,0,2,0,0,0,1
2024-05-23 13:16:26,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.114.48,Player_172.19.119.51,0,2,0,0,0,1,1,0,0,2,0,0,0,1
2024-05-23 13:17:26,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.114.48,Player_172.19.119.51,0,4,0,0,0,2,2,0,0,2,0,0,0,1
2024-05-23 13:17:31,17,wrackdm17,150.0,<world>,Player_172.19.119.51,Player_172.19.119.51,0,5,0,0,3,2,0,1,0,2,0,0,1,1
2024-05-23 13:17:38,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.116.18,Player_172.19.119.51,0,8,0,0,2,2,3,1,0,3,1,0,2,1
2024-05-23 13:17:47,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.116.18,Player_172.19.119.51,0,9,0,0,2,2,4,1,0,4,1,0,2,1
2024-05-23 13:17:50,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.117.18,Player_172.19.119.51,0,7,3,0,1,2,2,1,1,4,0,0,0,2
2024-05-23 13:18:12,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.116.18,Player_172.19.119.51,0,10,0,0,2,2,5,1,0,5,1,0,2,2
2024-05-23 13:18:21,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.116.18,Player_172.19.119.51,0,11,0,0,2,2,6,1,0,6,1,0,2,2
2024-05-23 13:18:46,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.120.104,Player_172.19.119.51,0,9,2,0,3,2,1,1,0,6,0,1,0,2
2024-05-23 13:19:36,17,wrackdm17,150.0,Player_172.19.119.51,Player_172.19.116.18,Player_172.19.119.51,0,13,1,0,2,2,7,1,0,7,1,1,2,2
2024-05-23 13:20:07,17,wrackdm17,150.0,<world>,Player_172.19.119.51,Player_172.19.119.51,0,10,4,0,3,2,0,2,0,7,0,1,1,2
2024-05-23 13:20:24,17,wrackdm17,150.0,<world>,Player_172.19.119.51,Player_172.19.119.51,0,11,4,0,3,2,0,3,0,7,0,1,1,2
