timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 12:30:04,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2024-05-23 12:30:38,9,wrackdm17,200.0,<world>,Player_172.19.117.18,Player_172.19.117.18,0,3,1,0,1,0,0,1,0,0,0,0,0,1
2024-05-23 12:30:48,9,wrackdm17,200.0,<world>,Player_172.19.116.18,Player_172.19.117.18,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2024-05-23 12:31:02,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,4,0,0,1,0,0,2,0,1,1,0,2,1
2024-05-23 12:31:08,9,wrackdm17,200.0,<world>,Player_172.19.116.18,Player_172.19.117.18,0,3,1,0,0,0,0,2,0,2,0,0,0,1
2024-05-23 12:31:45,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,5,0,0,1,0,0,3,0,2,1,0,3,1
2024-05-23 12:32:03,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,6,0,0,1,0,0,4,0,2,1,0,4,1
2024-05-23 12:32:07,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,6,1,0,1,0,1,4,0,3,0,0,1,1
2024-05-23 12:32:16,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,7,1,0,1,0,1,4,0,4,0,0,2,1
2024-05-23 12:32:22,9,wrackdm17,200.0,<world>,Player_172.19.117.18,Player_172.19.117.18,0,4,1,0,1,0,0,4,0,4,0,0,0,2
2024-05-23 12:32:29,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,8,1,0,1,0,1,4,0,5,0,0,3,2
2024-05-23 12:32:52,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.120.104,Player_172.19.117.18,0,7,0,0,1,0,4,4,0,5,0,1,1,2
2024-05-23 12:33:25,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.119.51,Player_172.19.117.18,0,9,1,0,1,0,1,5,0,5,1,1,5,2
2024-05-23 12:33:36,9,wrackdm17,200.0,<world>,Player_172.19.117.18,Player_172.19.117.18,0,9,2,0,3,0,1,5,0,5,0,1,0,3
2024-05-23 12:33:36,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,9,0,1,3,0,0,5,0,5,0,1,1,3
2024-05-23 12:33:39,9,wrackdm17,200.0,<world>,Player_172.19.120.104,Player_172.19.117.18,0,9,0,1,1,0,4,5,0,5,1,2,1,3
2024-05-23 12:33:46,9,wrackdm17,200.0,<world>,Player_172.19.120.104,Player_172.19.117.18,0,10,0,1,1,0,4,5,0,5,1,3,1,3
2024-05-23 12:34:04,9,wrackdm17,200.0,<world>,Player_172.19.120.104,Player_172.19.117.18,0,11,0,1,1,0,4,5,0,5,1,4,1,3
2024-05-23 12:34:25,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.116.18,Player_172.19.117.18,0,14,1,1,3,0,4,5,0,6,0,4,4,3
2024-05-23 12:34:57,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.137.208,Player_172.19.117.18,0,14,0,2,4,0,2,5,0,6,0,4,2,3
2024-05-23 12:35:01,9,wrackdm17,200.0,Player_172.19.117.18,Player_172.19.114.48,Player_172.19.117.18,0,8,2,2,0,1,1,5,0,6,0,4,1,3
