timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_172.19.137.208,killed_Player_172.19.137.208,killed_by_Player_172.19.114.48,killed_Player_172.19.114.48,killed_by_Player_172.19.119.51,killed_Player_172.19.119.51,killed_by_Player_172.19.116.18,killed_Player_172.19.116.18,killed_by_Player_172.19.120.104,killed_Player_172.19.120.104,killed_by_Player_172.19.117.18,killed_Player_172.19.117.18
2024-05-23 12:29:56,9,wrackdm17,200.0,<world>,Player_172.19.114.48,Player_172.19.114.48,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-05-23 12:30:15,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2024-05-23 12:30:34,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,0,3,0,0,1,1,0,1,0,0,1,0,1,1
2024-05-23 12:30:40,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.120.104,Player_172.19.114.48,0,3,0,0,1,1,2,1,0,0,0,1,0,1
2024-05-23 12:30:41,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,0,1,0,1,1,1,0,1,0,0,0,1,0,1
2024-05-23 12:31:29,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,0,3,0,2,2,1,0,1,0,0,0,1,0,1
2024-05-23 12:31:41,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,5,1,2,1,1,1,1,0,1,0,1,0,1
2024-05-23 12:32:21,9,wrackdm17,200.0,<world>,Player_172.19.114.48,Player_172.19.114.48,0,3,1,2,0,2,0,1,0,1,0,1,0,1
2024-05-23 12:32:22,9,wrackdm17,200.0,<world>,Player_172.19.137.208,Player_172.19.114.48,0,6,0,3,2,2,0,1,0,1,0,1,0,1
2024-05-23 12:32:35,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,5,1,3,2,2,0,1,0,1,0,1,0,2
2024-05-23 12:32:44,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,6,1,3,3,2,0,1,0,1,0,1,0,3
2024-05-23 12:32:51,9,wrackdm17,200.0,<world>,Player_172.19.114.48,Player_172.19.114.48,0,5,2,3,0,3,0,1,0,1,0,1,0,3
2024-05-23 12:33:07,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,0,7,0,4,3,3,0,1,0,1,0,1,0,3
2024-05-23 12:33:31,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,12,1,4,2,3,4,1,0,2,0,1,3,3
2024-05-23 12:33:52,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.119.51,Player_172.19.114.48,0,10,1,4,2,3,1,2,0,2,1,1,5,3
2024-05-23 12:33:56,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.137.208,Player_172.19.114.48,0,11,0,5,4,3,1,2,0,2,0,1,1,3
2024-05-23 12:34:12,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.116.18,Player_172.19.114.48,0,13,1,5,3,3,4,2,0,3,0,1,3,3
2024-05-23 12:34:42,9,wrackdm17,200.0,<world>,Player_172.19.114.48,Player_172.19.114.48,0,7,2,5,0,4,1,2,0,3,0,1,0,3
2024-05-23 12:34:43,9,wrackdm17,200.0,<world>,Player_172.19.116.18,Player_172.19.114.48,0,15,1,5,3,4,4,2,0,4,0,1,4,3
2024-05-23 12:34:54,9,wrackdm17,200.0,<world>,Player_172.19.120.104,Player_172.19.114.48,0,13,0,5,1,4,4,2,0,4,1,2,1,3
2024-05-23 12:35:01,9,wrackdm17,200.0,Player_172.19.114.48,Player_172.19.117.18,Player_172.19.114.48,0,11,3,5,4,4,1,2,0,4,0,2,0,4
